1868	Cuenta contrapartida	Contra account	
1869	Tipo de documento	Document type	
1870	Presupuestos	Quotes	
1871	Pedidos	Orders	
1872	&Añadir seleccionado	&Add selected	
1873	&Eliminar	&Remove	
1874	Confirmar presupuestos y pedidos	Confirm quotes and orders	
1875	Fecha	Date	
1876	Cuenta	Account	
1877	Confirmado	Confirmed	
1878	C&onvertir	C&onvert	
1879	Seleccionar fecha	Select date	
1880	&Buscar...	&Search...	
1881	Enlace	Link	
1882	Procesado	Process	
1883	Estado de cuenta	Statement	
1884	Más de 90 días	Over 90 days	
1885	Vencido	Due	
1886	Historial de facturas	Invoice history	
1887	Facturas recurrentes	Invoices to repeat	
1888	Generar	Generate	
1889	Buscar por número de factura	Search by invoice number	
1890	Añadir todo	Add all	
1891	Recurrente	Repeating	
1892	Aplicar a lo seleccionado	Apply to selection	
1893	Aplicar a todos	Apply to all	
1894	Reemplazar mensaje por	Replace message with	
1895	Configurar nueva factura como recurrente	Set new invoice as repeating	
1896	Añadir esta línea de comentario	Add this comment line	
1897	Control de acceso	Access control	
1898	Seguridad estándar	Standard security	
1899	Nombre de usuario	Username	
1900	Correo electrónico del usuario	User e-mail	
1901	Acceso a informes	Reports access	
1902	Informes del libro mayor	General ledger reports	
1903	Acceso a diarios	Journals access	
1904	Seleccionar cuentas para bloquear	Select accounts to block	
1905	Otros	Others	
1906	Editar cuentas	Edit accounts	
1907	Editar inventario	Edit stock	
1908	Editar informe de usuario	Edit user report	
1909	Nuevo usuario	New user	
1910	Archivo de diseño	Layout file	
1911	&Configurar página	&Page setup	
1912	Categorías financieras	Financial categories	
1913	Seleccione categorías antes de asignarlas a los grupos apropiados.	Select categories and allocate appropriate groups	
1914	&Capital	Capital	
1915	&Gastos	Expenses	
1916	&Ingresos	Income	
1917	&Pasivos	Liabilities	
1918	Imprimir capital antes que pasivos	Print Capital before Liabilities	
1919	Imprimir pasivos antes que capital	Print Liabilities before Capital	
1920	Imprimir ingresos antes que gastos	Print Income before Expenses	
1921	Imprimir gastos antes que ingresos	Print Expenses before Income	
1922	Grupos	Groups	
1923	Transfiriendo	Transfering	
1924	Banco	Bank	
1925	Impuesto	Tax	
1926	¡Los diarios de la cuenta bancaria no están configurados correctamente!	Bank account journals not setup correctly!	
1927	Pagos -	Payment	
1928	¡No se pueden publicar transacciones en una cuenta que tiene subcuentas!	Cannot post transactions to an account which has sub-accounts!	
1929	Proceso	Process	
1930	Recibiendo de	Receiving from	
1931	Imprimir recibo	Print receipt	
1932	A	To	
1933	De cuenta	From account	
1934	A cuenta	To account	
1935	Tipo de cuenta	Account type	
1936	Configurar una abreviatura	Set an abbreviation	
1937	Pulse la tecla a la que desea asignar una abreviatura	Push the key you want to assign an abbreviation to	
1938	&Imprimir lista	&Print list	
1939	Escriba la abreviatura:	Type in the abbreviation :	
1940	Configuración de Internet	Internet setup	
1941	Cuenta de correo electrónico:	E-mail account :	
1942	Nombre del servidor	Server name	
1943	ID de usuario	User id	
1944	Servidor de red (réplica de datos)	Network server (data replication)	
1945	Nombre del servidor	Server name	
1946	O dirección IP	or IP address	
1947	&Probar servidor de red	&Test net server	
1948	Verificando %s en el servidor %s	Verifying %s on server %s	
1949	verificado	verified	
1950	no verificado. ¡Prueba fallida!	not verified! Test failed!	
1951	<@APPNAME@> Informe de envío de correo %s Cuenta de correo %s	<@APPNAME@> Report mail sender %s e-mail account %s	
1952	¡No se encontró el servidor de correo electrónico!	E-mail server not found...	
1953	Conectado.	Connected.	
1954	Prueba de correo electrónico en progreso...	E-mail test in progress...	
1955	¡Prueba terminada! ¡Éxito!	Test finished! Success!	
1956	¡Conexión fallida!	Connection failed!	
1957	¡Fallo general en el correo electrónico!	General e-mail failure!	
1958	Desconectando...	Disconnected...	
1959	¡Fallo de autenticación!	Authentication failed!	
1960	Prueba en curso: %s bytes de %s	Test in progress :%s bytes out of %s	
1961	¡Prueba de conexión iniciada!	! Connection test started	
1962	¡Servidor inválido!	Invalid server!	
1963	¡Problema resuelto en el servidor!	Net server resolved!	
1964	Conectando a %s	Connecting to %s	
1965	Usuario probando en el servidor	User testing on server	
1966	¡Conexión al servidor fallida!	Server connection failed!	
1967	<@APPNAME@> ¡Se ha alcanzado el límite de 500 transacciones o 500 documentos! Por favor, regístrese y compre una licencia.	<@APPNAME@> the limit of 500 transactions or 500 document is reached! Please register and buy a licence.	
1968	¡Este software está limitado a 500 transacciones o 500 documentos! Por favor, regístrese y compre una licencia para <@APPNAME@>.	This software is limited to 500 transactions or 500 documents! Please register and buy a licence for <@APPNAME@>.	
1969	¡No puede tener más de %s para esta copia sin registrar de <@APPNAME@>! ¡Por favor, regístrese y obtenga su código de licencia!	Cannot have more than %s for this unregistered <@APPNAME@> copie %s! Please register and get your licence code!	
1970	¡Solo se permiten períodos entre 1 y 13!	Only periods between 1 and 13 are allowed!	
1971	¿Desea guardar estos cambios?	Do you want to save these changes ?	
1972	Contraseña de usuario	User password	
1973	Fecha	Date	
1974	Referencia	Reference	
1975	Referencia de pago	Payment reference	
1976	Importe	Number	
1977	Pendiente	Outstanding	
1978	Ingrese el importe	Enter amount	
1979	Selección de elemento abierto	Open item selection	
1980	Contraseña de usuario	User password	
1981	Siempre balance	Always balance	
1982	Sin impuesto	No tax	
1983	Diario sin elementos abiertos	Not open item journal	
1984	Contrapartida inversa	Reverse contra	
1985	Recordar impuesto en cuenta contrapartida	Remember tax on contra account	
1986	Recordar contrapartida en cuenta	Remember contra on account	
1987	Mayores especiales	Special ledgers	
1988	Tipo de búsqueda de cuenta	Account lookup type	
1989	Tipo de búsqueda de contrapartida	Contra account lookup type	
1990	Estándar	Standard	
1991	Avanzado	Advanced	
1992	Cant. y último costo	Qty && latest cost	
1993	Publicando: %s de %s	Posting: %s of %s	
1994	COSTO DE VENTAS	COST OF SALES	
1995	CDV*DOC*	COS*DOC*	
1996	Verificando entradas de diario...	Checking journal entries ...	
1997	Actualizando totales	Updating totals	
1998	Documentos	Documents	
1999	Inventario	Stock	
2000	Clientes	Debtors	
2001	Cuentas	Accounts	
2002	Proveedores	Creditors	
2003	Diarios publicados	Posted journal	
2004	Exportar a:	Export to:	
2005	Tipo de archivo	File type	
2006	Nombre de archivos de exportación	Export files name	
2007	Nombre del archivo	File name	
2008	Archivo de registro	Log file	
2009	Rango	Range	
2010	De	From	
2011	A	To	
2012	Fecha/Período	Date / Period	
2013	&Exportar	&Export	
2014	&Importar	&Import	
2015	Archivo a importar	File to import	
2016	Cabeceras	Headers	
2017	Líneas	Lines	
2018	Importar desde:	Import from:	
2019	Ver archivo	View file	
2020	Asistente de importación de datos	Import data wizard	
2021	Importar datos en <@APPNAME@>	Import data into <@APPNAME@>	
2022	¡Importación de archivo de datos completada!	Data file import completed!	
2023	¡Formato de archivo de importación no implementado!	Import file format not implemented!	
2024	Ordenar por fecha	Sort by date	
2025	¡Seleccione el tipo de datos que desea importar!	Please select the type of data you want to import	
2026	Tipo de datos a importar	Data type to import	
2027	Formato de archivo	File format	
2028	Ahora puede hacer clic en Importar para iniciar el proceso.	You can now click on Import to start the process.	
2029	&Cambiar alias	&Change alias	
2030	Por favor espere...	Please wait...	
2031	Procesando	Processing	
2032	de	of	
2033	Cambiar información de compañía	Change company info.	
2034	Selección de elemento abierto	Open item selection	
2035	Apertura de cajón	Opening drawer	
2036	<@APPNAME@> Factura	<@APPNAME@> Invoice	
2037	FACTURA CON IVA	TAX INVOICE	
2038	Tel.	Tel.	
2039	Fax.	Fax.	
2040	Cel.	Cel.	
2041	EFECTIVO	CASH	
2042	Cambio	Change	
2043	IVA-Importe	TAX-AMT	
2044	21.00%	14.00%	
2045	Nombre del cajero:	Cashier name :	
2046	Número	Number	
2047	Apellido	Last name	
2048	Contacto	Contact	
2049	Dirección de entrega	Delivery address	
2050	Comentarios	Comments	
2051	*Indica artículo sin IVA	*Indicates non-TAX item	
2052	Artículos	Items	
2053	Vencimiento	Due	
2054	¡Registro bloqueado por otro usuario! ¡Por favor, inténtelo de nuevo!	Record locked by other user! Please try again!	
2056	Usar impresión de factura	Use invoice print	
2057	Líneas de alimentación inferiores	Bottom feed lines	
2058	Cierre de caja de PDV	POS Cash up	
2059	¡No se puede obtener nuevo número! ¡Registro bloqueado! ¡Inténtelo más tarde!	Cannot get new number! Record is locked! Try again later!	
2060	Generar transacciones bancarias	Generate bank bookings	
2061	Transacciones de extracto bancario	Bank statement transactions	
2062	Generando saldos...	Generating balances ...	
2063	Asignando saldos pendientes	Allocating outstanding balances	
2064	Antigüedad...	Ageing ...	
2065	Creando la compañía...	Creating Set of Books	
2066	Consolidación	Consolidating	
2067	Balance	Balancing	
2068	Importando artículos de inventario	Importing stock items	
2069	Leyendo archivo de hoja de cálculo	Reading spreadsheet file	
2070	Importando cuentas	Importing accounts	
2071	Exportando transacciones	Exporting transactions	
2072	Exportando clientes	Exporting debtors	
2073	Importando artículos de inventario	Importing stock items	
2074	Exportando plan de cuentas	Exporting chart of accounts	
2075	Exportando cuentas	Exporting accounts	
2076	Importando documentos	Importing documents	
2077	Exportando documentos	Exporting documents	
2078	Exportando a archivo CSV	Exporting to CSV file	
2079	Exportando a archivo de hoja de cálculo	Exporting to spreadsheet file	
2080	Exportando a archivo de hoja de cálculo OpenOffice	Exporting to OpenOffice spreadsheet file	
2081	Exportando a archivo de hoja de cálculo SYLK	Exporting to SYLK spreadsheet file	
2082	Exportando a archivo de MS Excel	Exporting to MS Excel file	
2083	Preparando lista	Preparing list	
2084	Revertir diario/documento publicado	Reverse posted journal/document	
2085	Alias (nombre de diario)	Alias (journal name)	
2086	Revertir diario publicado	Reverse posted journal	
2087	Invertir documento publicado	Reverse posted document	
2088	Recuento de líneas	Line count	
2089	N° doc.	Doc. no.	
2090	Usar números	Use numbers	
2091	Usar períodos	Use periods	
2092	Mostrar contrapartida	Show contra	
2093	Incluyendo elementos no publicados	Including unposted items	
2094	¿Desea usar el saldo actual como saldo inicial?	Do you wish to use the current balance as opening balance?	
2095	¡No puede informar de %s a %s!	You cannot report from %s to %s !	
2096	¡Un registro fue editado! ¿Desea publicar sus datos?	A record was edited! Do you wish to post you data?	
2097	¡Transferencia de fondo no permitida!	Float transfer not allowed!	
2098	¡Aún tiene cantidad recibida. %s! ¡No puede dejar cantidad sin pagar para factura de PDV!	You still have amount receive. %s Cannot leave unpaid amount for POS invoice!	
2099	¡Archivo de diseño de informe no encontrado!	Report layout file not found!	
2100	Haga clic en Aceptar para guardar el nuevo nombre.	Click on OK to save new name	
2101	Números generales	General numbers	
2102	Documentos auto-publicados al imprimir	Auto-post documents on print	
2103	&Personalizar	&Customise	
2104	&Actualizar desde servidor	&Update server	
2105	Versión:	Version :	
2106	Número	Number	
2107	Mostrar detalles de contacto	Show contact details	
2108	Desde fecha	From date	
2109	Seleccionar directorio de compañía	Select Set of Books directory	
2110	Navegador de carpetas	Browse for folder	
2111	Archivo ejecutable exe	Executable exe file	
2112	Copia de seguridad por correo	E-mail backup	
2113	Restaurar desde servidor	Restore from server	
2114	<@APPNAME@> seleccionar archivo de copia de seguridad	<@APPNAME@> select backup file	
2115	Dígitos de cuenta	Account digits	
2116	Nombre de compañía	Name of Set of Books	
2117	Ruta	Path	
2118	Comprimir archivo de mensaje	Compress message file	
2119	Cambiar código	Change code	
2120	¡Cambiar el código de artículo hará que todos los informes usen este código!	Changing the stock code will result in all reports to use this code!	
2121	¿Está seguro de que desea cambiar el código?	Are you sure you want to change the code?	
2122	Nuevo código de inventario	New stock code	
2123	Código	Code	
2124	Información de inventario	Stock information	
2125	Actualizar todo	Update all	
2126	ENTRADA DE BALANCE	BALANCING ENTRY	
2127	Corregir débito/crédito	Correct Debit/Credit	
2128	Totales para cada período	Totals for each period	
2129	Añadir esto a descripciones	Add this to descriptions	
2130	Nueva referencia	New reference	
2131	Proceso	Process	
2132	&Fecha para transacciones	&Date for transactions	
2133	&Cuenta contrapartida	&Contra account	
2134	De&scripción	De&scription	
2135	A clientes para (importe)	To debtors for (amount)	
2136	A clientes con saldo menor que (importe)	To debtors with a balance less than (amount)	
2137	N° de días vencidos	Number of days overdue	
2138	Generar transacciones múltiples	Generate multiple transactions	
2139	De cliente:	From debtor	
2140	A:	To:	
2141	%s %s de %s vencido el %s	%s %s of %s overdue on %s	
2142	Saldo	Bal	
2143	Recuento:	Count :	
2144	Usar tamaño A5	Use A5 size	
2145	y	and	
2146	Cero	Zero	
2147	Saldo bancario al	Bank balance at	
2148	Según <@APPNAME@>:	According to <@APPNAME@>:	
2149	SALDO AL	BALANCE AT	
2150	artículos disponibles	items on hand	
2151	Ingrese descuento total	Enter overall discount	
2152	Nota de crédito	Credit note	
2153	Compras	Purchases	
2154	Devoluciones	Supplier returns	
2155	Factura	Invoice	
2156	Totales de factura:	Invoice totals :	
2157	Totales de nota de crédito:	Credit note totals :	
2158	Totales de cliente:	Customer totals :	
2159	Ventas por cliente	Sales analysis - Sales per customer	
2160	Totales de compra:	Purchase totals :	
2161	Totales de devoluciones:	Supplier return totals :	
2162	Totales de proveedor:	Supplier totals :	
2163	Compras por proveedor	Sales analysis - Purchases per supplier	
2167	Buscar por N° de factura	Search by invoice no.	
2168	Ubicación de compañía:	Set of Books location :	
2169	Presupuesto	Quote	
2170	Pedido	Order	
2171	Usar referencia	Use reference	
2172	Opciones de generar saldo inicial	Generate Balance B/F options	
2173	Opciones de borrar enlaces	Clear links options	
2174	Por fechas de débito	By debit dates	
2175	Incluir elementos desde	Include items since	
2176	Fecha actual	Current date	
2177	¡Importe de impuesto encontrado pero cuenta de impuesto eliminada!	Tax amount found but tax account is deleted!	
2178	COSTO DE VENTAS	COST OF SALES	
2179	Día	Day	
2180	N	N	
2181	De cliente	From debtor	
2182	A cliente	To debtor	
2183	Importando: %s de %s	Importing : %s  of %s	
2184	Importando proveedores	Importing debtors/creditors	
2185	Mi descripción	My description	
2186	Opciones de conciliación bancaria	Bank statement options	
2187	(Doc.)	(Doc.)	
2188	Verificando elementos no publicados	Checking unposted items	
2189	Solo no publicados	Unposted only	
2190	Cada diario por separado	Each journal separately	
2191	Mostrar detalles	Show details	
2192	Imprimiendo en	Printing on	
2193	Numeración de texto holandesa	Dutch text numbering	
2194	Usar símbolo monetario	Use currency sign	
2195	Símbolo de dígito	Digit symbol	
2196	Símbolo decimal	Decimal symbol	
2197	Modo	Mode	
2198	Factura/Contabilidad	Invoice/Accounting	
